Stop_ID,Stop_name,Lat,Lon,routes
1711,Church,53.35456878,-6.289618247,37
1712,Prussia Street,53.3533337,-6.286227578,37
1713,Stanhope Street Convent,53.3519076,-6.28331046,"39, 39A, 70, 37"
1714,Brunswick Street,53.35063759,-6.281874375,"39, 39A, 70, 37"
1715,Blackhall Street,53.34771177,-6.282172288,"39, 39A, 70, 37"
1719,Damestown Close,53.40887007,-6.408241083,"38, 38A, 38B"
1724,Mount Prospect Ave,53.3657061,-6.174426956,130
1725,Doyle's Lane,53.36375105,-6.177065024,130
1726,Dollymount Park,53.36228218,-6.179171243,130
1727,Seaview Point,53.36059453,-6.182849253,130
1728,Conquer Hill Road,53.35965605,-6.186149581,130
1729,Bus Garage,53.35848099,-6.190451404,130
1730,Bus Garage,53.35822211,-6.194128309,"104, 130"
1731,Church,53.35909653,-6.196675566,"104, 130"
1732,Oultan Road,53.36009952,-6.202387772,"104, 130"
1733,Castle Avenue,53.36021239,-6.206304544,"104, 130"
1734,The Court,53.36033617,-6.210957104,130
1735,Styles Road,53.36113412,-6.214424567,130
1736,St. Lawrence Road,53.36213297,-6.216907105,130
1737,Alfie Byrne Road,53.36283916,-6.219657404,130
1738,Alfie Byrne Road,53.36345199,-6.223989418,130
1739,DART Station,53.36387599,-6.226511215,130
1740,Howth Road,53.36413241,-6.226831143,130
1741,Alfie Byrne Rd,53.36310814,-6.220818214,130
1742,St. Lawrence Road,53.36210873,-6.2164874,130
1743,The Court,53.3610627,-6.213856593,130
1744,Castle Avenue,53.36033045,-6.208778715,"104, 130"
1745,Castle Avenue,53.36032013,-6.205699017,"104, 130"
1746,Oultan Road,53.36025765,-6.202741715,"104, 130"
1747,Church,53.35931438,-6.196816613,"104, 130"
1748,Fortview Avenue,53.35824781,-6.193451127,"104, 130"
1749,Bus Garage,53.3585632,-6.190538067,"104, 130"
1750,St. Anne's Park,53.36885849,-6.177793694,130
1751,Conquer Hill Road,53.35978599,-6.185828539,130
1752,Seaview Point,53.3610654,-6.181897643,130
1753,Dollymount House,53.36255719,-6.178934127,130
1754,Dollymount Avenue,53.36412395,-6.1767636,130
1755,Seapark Apartments,53.36630377,-6.18709938,130
1756,Dollymount Avenue,53.3672007,-6.182838563,130
1757,Park Lawn,53.36862043,-6.182222092,130
1758,Baymount Park,53.36811148,-6.175376042,130
1759,Mount Prospect Ave,53.36592882,-6.174297216,130
1760,Mount Prospect Ave,53.36597179,-6.187729587,130
1761,Seafield Road,53.36382796,-6.188015928,130
1762,Seafield Avenue,53.36374198,-6.191235199,130
1763,Seafield Road West,53.3643978,-6.195369755,130
1764,Blackheath Court,53.36592867,-6.195560504,"104, 130"
1765,Blackheath Grove,53.36656154,-6.202356124,"104, 130"
1766,Seafield Road West,53.36508035,-6.204867844,104
1767,Cemetery,53.3638363,-6.205220676,"104, 130"
1769,Park Lawn,53.36887634,-6.181910632,130
1770,Dollymount Avenue,53.36708324,-6.18279848,130
1771,St. Gabriel's Road,53.36604169,-6.185232123,130
1772,Cemetery,53.36505589,-6.205034167,130
1773,Castle Avenue,53.36680193,-6.203397914,"104, 130"
1774,Blackheath Ave,53.36611179,-6.197566395,"104, 130"
1775,Seafield Road East,53.36443077,-6.195173017,130
1776,Seafield Avenue,53.36387752,-6.191875589,130
1777,Mount Prospect Ave,53.36530287,-6.191033829,130
1778,Mount Prospect Park,53.36660448,-6.189145349,130
1782,Brookwood Grove,53.3823895,-6.198171651,27A
1783,St. Brendan's School,53.38379401,-6.195947538,27A
1784,Gorsefield Court,53.38462075,-6.192965989,27A
1785,McAuley Drive,53.38259561,-6.191593568,27A
1786,McAuley Park,53.38199414,-6.192235402,27A
1788,Tonlegee Road,53.39161382,-6.178791408,27A
1789,Clonrosse Drive,53.394262,-6.178573065,27A
1791,GAA Sports Ground,53.39664134,-6.181945192,27A
1792,Millbrook Ave,53.3935243,-6.178529386,27A
1793,Tonlegee Road,53.39167509,-6.178683538,27A
1794,Thornhill Lane,53.36944061,-6.179421958,130
1795,Old Cabra Road,53.3614942,-6.296853484,"38, 38A, 38B"
1796,McAuley Drive,53.38178889,-6.191146716,27A
1797,McAuley Avenue,53.38312762,-6.191706317,27A
1798,Ainninn Drive,53.3843747,-6.194524865,27A
1799,Mask Crescent,53.38305868,-6.196655118,27A
1800,Brookwood Grove,53.38230656,-6.199227448,27A
1801,Brookwood Ave,53.38242372,-6.202229069,27A
1802,Carnlough Road,53.36142481,-6.294512318,"38, 38A, 38B"
1803,Carnlough Road,53.3615005,-6.294148689,"38, 38A, 38B"
1804,Ratoath Road,53.36161741,-6.297299328,"38, 38A, 38B"
1805,Dunard,53.36115351,-6.297543202,"39, 39A, 70"
1806,Hampton Green,53.362933,-6.302581002,"39, 39A, 38, 70, 38A, 38B"
1807,Old Race Course,53.37441426,-6.339247862,"39, 39A, 38, 70, 38A, 38B"
1808,Peck's Lane,53.37924134,-6.354211636,"39, 39A, 38, 70, 38A, 38B"
1813,Church Avenue,53.38567954,-6.374093287,"39, 38, 38A, 220"
1814,Morgan's Place,53.3875616,-6.378982859,"39, 38, 38A, 220"
1816,Garnish Square,53.39308978,-6.378366792,"38, 38A, 38B, 17A, 238, 220"
1817,Corduff Crescent,53.39605277,-6.374840679,"38A, 238, 220"
1818,Corduff Gardens,53.39756328,-6.372241733,"38A, 238, 220"
1819,St. Patrick's Church,53.3996238,-6.374388778,"38A, 238, 220"
1820,Sheephill Park,53.40108054,-6.375100232,220
1822,Corduff Grove,53.39965245,-6.377816465,"38, 38A, 38B"
1824,Saddlers Avenue,53.40084131,-6.393953099,"238, 220"
1825,Church Road,53.40197799,-6.396271454,"238, 220"
1826,Parslickstown Ave,53.40596061,-6.395008632,"38, 38A, 38B, 238, 220"
1827,Damastown Avenue,53.40703397,-6.398638243,"38, 38A, 38B, 238, 220"
1828,Damastown Avenue,53.40702529,-6.397991803,"38, 38A, 38B, 238, 220"
1829,Parslickstown Ave,53.40608103,-6.395274832,"38, 38A, 38B, 238, 220"
1830,Church Road,53.40221559,-6.396563304,"238, 220"
1831,Saddlers Avenue,53.4007011,-6.393552332,"238, 220"
1833,Blanchardstown Rd,53.39917683,-6.383834851,"38, 38A, 38B"
1834,Scouts Den,53.39952076,-6.378708743,"38, 38A, 38B"
1835,St. Patrick's Church,53.40000316,-6.375186402,"38, 38A, 38B, 238, 220"
1836,Westway,53.39801179,-6.37151783,"38, 38A, 38B, 238, 220"
1837,Corduff Crescent,53.39583187,-6.375119765,"38, 38A, 38B, 238, 220"
1838,Skelligs Court,53.39602109,-6.373834392,"236, 17A"
1840,Church Avenue,53.38796095,-6.379268373,"39, 38, 38A, 220"
1841,Morgan's Place,53.38612119,-6.375504661,"39, 38, 38A, 220"
1842,Castleknock Road,53.38511738,-6.371754469,"39, 220"
1844,Fire Station,53.38541101,-6.396097481,"39, 239"
1845,Peck's Lane,53.37902278,-6.352701905,"39, 39A, 38, 70, 38A, 38B"
1847,Old Race Course,53.37307146,-6.334475728,"39, 39A, 38, 70, 38A, 38B"
1849,Navan Road,53.3807916,-6.369589594,38
1850,Whitestown,53.39779294,-6.399195796,"39, 39A, 220"
1851,Navan Road,53.38462801,-6.372118908,38
1852,Clonsilla Park,53.38740612,-6.383423849,39
1853,Coolmine Woods,53.38459237,-6.388701873,39
1854,Coolmine Woods,53.38358428,-6.391926899,39
1856,Whitechapel Ave,53.39032192,-6.402392995,220
1857,Church,53.39115859,-6.407834563,220
1858,Inglewood,53.39092754,-6.410729976,"39, 39A, 220"
1859,Willow Wood,53.3910276,-6.415552607,"39, 39A, 220"
1860,Hazelwood,53.3933704,-6.4187134,"39, 39A, 220"
1861,Beechwood Downs,53.39674962,-6.416663322,"39, 39A, 220"
1862,Castlewood,53.39865991,-6.414998361,"39, 39A, 220"
1863,Huntstown Green,53.40068596,-6.413253747,"39, 39A, 220"
1864,Sacred Heart Church,53.40181581,-6.410354256,"39, 39A, 220"
1865,Ashfield Gardens,53.40104463,-6.406442806,"39, 39A, 220"
1866,Ashfield Park,53.39982577,-6.402668574,"39, 39A, 220"
1867,Sheepmoor Avenue,53.39580771,-6.399946981,"39, 39A, 220"
1869,Sheepmoor Avenue,53.39624829,-6.399960526,"39, 39A, 220"
1870,National School,53.39817266,-6.399361997,"39, 39A, 220"
1871,Briarwood,53.39964986,-6.402284164,"39, 39A, 220"
1872,Huntstown Road,53.40077052,-6.406107156,"39, 39A, 220"
1873,Huntstown Green,53.401706,-6.410207958,"39, 39A, 220"
1874,Huntstown Court,53.40022262,-6.413556722,"39, 39A, 220"
1875,Pinebrook,53.39826663,-6.415163357,"39, 39A, 220"
1876,Cherryfield Park,53.39641902,-6.416810931,"39, 39A, 220"
1877,Hazelwood,53.39338677,-6.418592503,"39, 39A, 220"
1878,Oakview,53.39112582,-6.415503853,"39, 39A, 220"
1879,Blakestown Cross,53.39115268,-6.409413505,"39, 39A, 220"
1880,Fortlawn Park,53.39118831,-6.407367355,220
1881,Fortlawn,53.39048684,-6.402627382,220
1882,Millennium Park,53.39277238,-6.39879782,"39, 37, 220, 239"
1883,Millennium Park,53.38574912,-6.398520206,"39, 239"
1884,Fire Station,53.38548146,-6.395989598,"39, 239"
1887,Shelerin Road,53.38299657,-6.410454154,"39, 239"
1888,Lambourne,53.38317309,-6.41223646,"39, 239"
1889,Funeral Home,53.38341642,-6.417022837,"39, 239"
1890,Clonsilla Railway Station,53.38355553,-6.422098742,"39, 239"
1891,St. Joseph's Hospital,53.38727811,-6.429718627,39
1893,St. Joseph's Hospital,53.38693129,-6.428633917,39
1894,Porter's Gate,53.38356402,-6.423421309,39
1895,Castlefield Park,53.38352581,-6.41713904,"39, 239"
1896,Lambourne,53.38335537,-6.413778044,"39, 239"
1897,The Thatch,53.38311176,-6.410329602,"39, 239"
1898,Ongar Road,53.38759805,-6.409756516,"39, 39A"
1899,Lohunda Road,53.38776413,-6.409404537,"39, 39A"
1902,Coolmine Woods,53.38353706,-6.39242476,39
1903,Coolmine Woods,53.38524948,-6.387444318,39
1904,Springlawn,53.38787633,-6.382970036,39
1905,Hampton Green,53.36328055,-6.303002935,"39, 39A, 38, 70, 38A, 38B"
1906,Dunard,53.36120055,-6.297060523,"39, 39A, 70"
1907,Glenbeigh Road,53.35990473,-6.293806769,"39, 39A, 70"
1908,Cabra Drive,53.3586816,-6.291241417,"39, 39A, 70"
1909,Drumalee,53.35688969,-6.288503693,"39, 39A, 70"
1911,Drumalee,53.35659922,-6.288305004,"39, 39A, 70, 37"
1912,Funeral Home,53.38366063,-6.420531447,"39, 239"
1913,Cabra Drive,53.35879713,-6.291777668,"39, 39A, 70"
1914,Glenbeigh Road,53.36020657,-6.29480137,"39, 39A, 70"
1934,South George's Street,53.34412734,-6.26552496,"151, 27, 123, 150, 56A, 77A, 54A, 49"
1935,Carnegie Centre,53.34393435,-6.268326352,"13, 747, 123, 40"
1937,Winetavern Street,53.34308728,-6.273136664,"13, 123, 40"
1938,St. Audeon's Church,53.34297789,-6.276760608,"13, 123, 40"
1939,Watling St,53.34299805,-6.280649656,"13, 123, 40"
1940,Watling Street,53.34353838,-6.285719338,"13, 123, 40"
1941,Steeven's Lane,53.34334519,-6.28916641,"13, 123, 40"
1942,Accident&Emergency,53.34225477,-6.294616719,"13, 40"
1943,Kearns Place,53.34137305,-6.298331356,"13, 40"
1944,Prospect Terrace,53.34067511,-6.303600396,"13, 40"
1945,South Circular Road,53.34055436,-6.309657382,"13, 40"
1946,Bulfin Road,53.34011859,-6.316342468,"13, 40, 68"
1947,South Circular Road,53.33981764,-6.317946186,"13, 40, 68"
1948,Oblate Church,53.33866992,-6.321970905,"13, 68, 69"
1949,Tyrconnell Park,53.33764106,-6.323588063,"13, 68, 69"
1950,Church,53.33602062,-6.325964118,"13, 68, 69"
1951,Lansdowne Valley,53.33313442,-6.329095205,"13, 68, 69"
1952,Lansdowne Valley,53.33154136,-6.330223513,"13, 68, 69"
1953,Bluebell,53.32999429,-6.332070615,"13, 68, 69"
1954,Muirfield Drive,53.32876498,-6.334791003,"13, 68, 69"
1955,Carriglea I.E.,53.32793651,-6.337901007,"13, 68, 69"
1956,Kylemore Road,53.32635643,-6.343847442,"13, 68, 69, 69X"
1957,Robin Hood Road,53.32540238,-6.34699197,"13, 68, 69"
1958,Long Mile Road,53.32456342,-6.349366296,"13, 68, 69"
1959,Club Road,53.32222456,-6.355731302,"13, 68, 69"
1960,Moran's Hotel,53.32016219,-6.361964929,"13, 68, 69"
1963,Woodford Rise,53.32003794,-6.37852627,13
1964,Woodford Avenue,53.32320988,-6.378466044,13
1965,Woodford Grove,53.32385912,-6.379282086,13
1966,Woodford Avenue,53.32053387,-6.377982094,13
1968,Monastery Heath,53.31950454,-6.382269046,"68, 69"
1969,Monastery Walk,53.31981007,-6.384253871,"68, 69"
1970,Floraville Avenue,53.32073329,-6.389382675,"68, 69"
1971,Watery Lane,53.32119628,-6.391721943,"68, 69"
1972,Floraville Avenue,53.32102312,-6.390212364,69
1973,Monastery Rise,53.32007172,-6.385654971,69
1974,Monastery Heath,53.3195803,-6.381890922,69
1975,Naas Road,53.31769853,-6.372400958,"13, 69"
1977,Moran's Hotel,53.32053763,-6.361815453,"13, 69"
1978,Robin Hood Ind Est,53.32211296,-6.357416854,"13, 69"
1980,Long Mile Road,53.32492566,-6.349562485,"13, 69"
1981,Naas Road Junction Old Naas Road,53.32648655,-6.344803223,"13, 69"
1982,Kylemore Road,53.32722974,-6.342012044,"13, 69, 69X"
1984,Muirfield Drive,53.32943513,-6.333864068,"13, 69"
1985,Lansdowne Valley,53.33292345,-6.329433784,"13, 69"
1986,Ring Terrace,53.33535496,-6.327206483,"13, 69"
1987,Oblate Church,53.33628969,-6.325923547,"13, 69"
1988,Oblate Church,53.33826017,-6.322872996,"13, 69"
1989,South Circular Road,53.33970627,-6.318971761,"13, 40"
1990,Myra Cottages,53.34047257,-6.314676564,"13, 40"
1992,South Circular Road,53.34065429,-6.309097768,"13, 40"
1993,Kearns Place,53.34085345,-6.304764717,"13, 40"
1994,St. James's Hospital,53.34142375,-6.299365591,"13, 40"
1995,Accident&Emergency,53.34266599,-6.293203576,"13, 123, 40"
1996,Echlin Street,53.34355986,-6.288466943,"13, 123, 40"
1997,Watling St,53.34357087,-6.285477731,"13, 123, 40"
1998,Bridgefoot Street,53.34313961,-6.280493772,"13, 123, 40"
2001,St. Audeon's Church,53.34331047,-6.273653305,"13, 123, 40"
2002,Carnegie Centre,53.34377935,-6.269414006,"13, 747, 27, 123, 40, 77A, 49"
2003,Back Avenue,53.34403229,-6.268262306,"150, 56A, 54A"
2007,Woodbine Road,53.30883844,-6.21606771,"145, 46A, 47, 116"
2008,Seafield Road,53.30557368,-6.21113188,"145, 46A, 47, 116"
2009,Fosters Avenue,53.30330409,-6.207835635,"145, 46A, 47, 17, 116"
2010,Booterstown Ave,53.29889702,-6.204659416,"145, 46A, 47, 17, 116"
2011,College of Further Ed.,53.29159378,-6.200765467,"47, 116"
2012,Shopping Centre,53.2899244,-6.199140591,"47, 116"
2013,Merville Road,53.28530509,-6.194430299,"75, 145, 46A"
2014,Brewery Road,53.28210905,-6.192900324,"75, 145, 46A"
2015,Knocksinna,53.27556271,-6.179125904,"75, 145, 46A"
2016,Rocwood,53.27823659,-6.184125953,"75, 145, 46A"
2017,Springfield Park,53.27418733,-6.175000804,"75, 145, 46A"
2018,Foxrock Court,53.27445741,-6.17209527,"75, 46A"
2019,Foxrock Avenue,53.27588844,-6.169874854,"75, 46A"
2020,Foxrock Grove,53.27710316,-6.166448873,"75, 46A"
2021,Kill Lane,53.27817732,-6.164408382,"75, 46A"
2022,Kill Abbey,53.28005707,-6.161568376,"75, 63, 46A"
2023,Kill Lane,53.28151846,-6.158416161,63
2024,Rory O'Connor Park,53.28344008,-6.15945838,63
2025,Abbey Park,53.28489461,-6.160520757,63
2026,Stradbrook Rd,53.28665281,-6.159710257,"63, 4"
2027,Monkstown Avenue,53.28695913,-6.15684721,63
2028,Oliver Plunkett Ave,53.28532257,-6.153317944,63
2029,St. Patrick's Crescent,53.28387817,-6.14943568,63
2030,Mounttown Road,53.2836684,-6.14692504,63
2031,Mounttown Park,53.28611207,-6.145694347,"75, 63, 46A"
2032,Mounttown Road,53.28948627,-6.144768187,"75, 63, 46A"
2033,Knapton Court,53.29147801,-6.143376783,"75, 63, 46A"
2034,Vesey Place,53.29268198,-6.142769511,"75, 63, 46A"
2035,Willow Bank,53.29577235,-6.142665422,"75, 63, 7, 46A"
2036,Crofton Avenue,53.29579273,-6.13820879,"75, 63, 7, 46A"
2037,Queen's Road,53.29375571,-6.134396921,"45A, 59"
2038,Queen's Road,53.29493443,-6.13505065,75
2039,Queen's Road,53.2948314,-6.134785099,"75, 63, 46A"
2040,Mulgrave Street,53.292738,-6.135416371,"75, 63, 45A, 7, 46A"
2041,Bloomfield,53.29362525,-6.13927818,"75, 63, 7, 46A"
2042,Willow Bank,53.29365113,-6.142667454,"75, 63, 46A"
2043,St. Michael's Terrace,53.29250945,-6.142656986,"75, 63, 46A"
2044,Training Centre,53.29087211,-6.143718077,"75, 63, 46A"
2045,Mounttown Road,53.28907682,-6.145025933,"75, 63, 46A"
2046,Mounttown Park,53.28599367,-6.145594482,"75, 63, 46A"
2047,Mounttown Road,53.28363024,-6.14736164,63
2048,St. Patrick's Crescent,53.28402895,-6.150464051,63
2049,Oliver Plunkett Ave,53.28559745,-6.154236021,63
2050,Monkstown Avenue,53.2870847,-6.157411782,63
2051,Stradbrook Rd,53.28647455,-6.159807914,"63, 4"
2052,North Avenue,53.29967138,-6.218535368,17
2053,Abbey Park,53.28483702,-6.160283253,63
2054,Rory O'Connor Park,53.28322932,-6.159197474,63
2055,Rory O'Connor Park,53.28150577,-6.158176747,63
2056,Business Park,53.27943292,-6.161895103,"75, 63, 7D, 46A"
2057,Kill Lane,53.27770012,-6.164938702,"75, 7D, 46A"
2058,Beech Park Avenue,53.27661305,-6.167309615,"75, 7D, 46A"
2059,Beech Park Road,53.27517374,-6.170745122,"75, 7D, 46A"
2060,Springfield Park,53.27394572,-6.175071077,"75, 7D, 145, 46A"
2061,Knocksinna,53.27575837,-6.180167264,"75, 7D, 145, 46A"
2062,Rocwood,53.27905174,-6.186895745,"75, 7D, 145, 46A"
2063,Galloping Green,53.28020976,-6.189756126,"75, 7D, 145, 46A"
2064,Brewery Road,53.28272655,-6.193909114,"75, 7D, 145, 46A"
2065,Merville Road,53.28479001,-6.19484198,"75, 7D, 145, 46A"
2066,Shopping Centre,53.2900383,-6.199540809,47
2067,Woodlands Avenue,53.29186084,-6.201189272,47
2068,College of Further Ed.,53.29692261,-6.204262149,"7D, 145, 46A, 47, 17"
2069,Booterstown Ave,53.29989237,-6.205697934,"7D, 145, 46A, 47, 17"
2070,Seafield Road,53.30298455,-6.208104101,"7D, 145, 46A, 47, 17"
2071,Stillorgan Road,53.30304796,-6.209932043,17
2072,North Avenue,53.30189465,-6.212741113,17
2082,North Avenue,53.30196158,-6.213008399,17
2083,Stillorgan Road,53.3033309,-6.209620107,17
2084,UCD,53.30556314,-6.211627511,"7D, 145, 46A, 47"
2085,RTí€Œ_,53.31517352,-6.220171156,47
2086,Nutley Avenue,53.31811232,-6.214735259,47
2087,Merlyn Park,53.3205823,-6.21281581,47
2088,Nutley Avenue,53.31729646,-6.216075174,47
2089,Nutley Lane,53.31529279,-6.219730928,47
2094,Maternity Hospital,53.33479903,-6.289898914,"151, 27, 56A, 77A"
2095,Brickfields Drive,53.32902827,-6.302456103,"151, 27, 56A, 77A"
2096,Iveagh Grounds,53.32807418,-6.306787837,"151, 27, 56A, 77A"
2097,Iveagh Gardens,53.32742356,-6.309711157,"151, 27, 56A, 77A"
2099,Cooley Road,53.32551667,-6.316602238,"151, 27, 56A, 77A"
2101,Crumlin Hospital,53.32492783,-6.318186703,"151, 27, 18, 56A, 77A"
2102,Balfe Road,53.32418692,-6.326217273,"151, 27, 123, 18, 56A, 77A"
2103,Shopping Centre,53.32208249,-6.329977414,"27, 123, 77A"
2105,Walkinstown Parade,53.32365383,-6.3375871,"151, 18, 56A"
2109,Knockmeenagh Lane,53.31500186,-6.38162887,69X
2110,Garden Centre,53.31464695,-6.391938179,76
2111,Church,53.31914959,-6.392579436,76
2112,Clondalkin Main St,53.32066992,-6.39334788,76
2113,Connaught Road,53.20955037,-6.118279208,185
2114,Thornfield Square,53.32430297,-6.395493193,"76, 68"
2115,Thornfield Square,53.32570116,-6.395200528,"76, 68"
2116,Nangor Road,53.32825023,-6.396275889,76
2117,Station Road,53.32983653,-6.397942981,76
2118,Newlands Road,53.33562359,-6.400534059,"76, 40"
2119,St. Peter School,53.33704753,-6.400150411,"76, 40"
2120,Collinstown Park School,53.34116287,-6.399395634,"76, 40"
2121,Rowlagh Community Cen.,53.34344397,-6.398589294,"76, 40"
2123,St. Mark's Avenue,53.34717583,-6.3980589,"76, 40"
2124,Newlands Road,53.34695821,-6.397916861,"76, 40"
2125,Harelawn Green,53.34558657,-6.398178563,"76, 40"
2126,Community Centre,53.34393524,-6.398360619,"76, 40"
2127,Collinstown Pk College,53.34157107,-6.399004894,"76, 40"
2128,Neilstown Avenue,53.33966646,-6.399737008,"76, 40"
2129,Moorefield Drive,53.33572797,-6.400274882,"76, 40"
2130,Station Road,53.32966061,-6.397559214,76
2133,Roundabout,53.32480414,-6.403370759,"151, 68"
2134,Lealand Drive,53.32161777,-6.412451277,"151, 68"
2135,Mill Court Ave,53.32129754,-6.414729803,151
2136,Church,53.32485343,-6.412451246,13
2137,Lindisfarne,53.3263978,-6.412333855,13
2138,Lindisfarne Drive,53.32854924,-6.413935463,13
2139,Melrose,53.32873503,-6.417096411,13
2140,Deansrath Grove,53.32954965,-6.422276017,13
2141,Deansrath Road,53.32840757,-6.424269894,13
2142,Kilmahuddrick,53.32719294,-6.424855123,13
2143,Grange View,53.32505914,-6.425939541,13
2145,Ashwood,53.32311784,-6.42458491,13
2146,Old Castle Drive,53.32408211,-6.426140636,13
2147,Kilmahuddrick Ave,53.32683756,-6.42516847,13
2148,Kilcronan Court,53.32878409,-6.424195964,13
2149,Roundabout,53.32956806,-6.421629746,13
2150,Melrose Roundabout,53.32872087,-6.416706585,13
2151,Lindisfarne Drive,53.32860554,-6.414113536,13
2152,Ashwood,53.32750196,-6.411557215,13
2153,Lealand Road,53.3249782,-6.412371553,13
2154,Alphine Heights,53.32342323,-6.410342672,13
2156,Dunawley Grove,53.32539298,-6.402372971,151
2158,Thornfield Square,53.32540349,-6.395121626,76
2159,Clondalkin Main St,53.32322052,-6.393867525,"13, 76, 69"
2160,Moyle Crescent,53.31957274,-6.394634951,"13, 69"
2161,Church,53.31836321,-6.394920509,"13, 69"
2162,St. John's Wood,53.31728618,-6.403741469,69
2163,St. John's Court,53.31702242,-6.406197839,69
2164,Westbourne,53.32071981,-6.419959911,151
2165,Rath Gael,53.32022837,-6.424256048,"13, 151, 68"
2166,Cherrywood Drive,53.31995501,-6.426697797,"13, 151, 68"
2167,Golf Club,53.31821222,-6.435647667,68
2168,St. John's Drive,53.31380124,-6.408629125,69
2169,St. John's Wood,53.31735598,-6.40560004,69
2170,Corkagh View,53.31736201,-6.403363401,69
2171,Lilys Way,53.39792045,-6.442123932,"39, 39A"
2172,Moyle Park College,53.31971749,-6.39470457,"13, 69"
